Régime prioritaire,Régime particulier,Nombre total de vélos,Arrondissement,Adr_emplacement,latitude,longitude
2 ROUES,Vélos,4,7,25 AV DE LA BOURDONNAIS Paris 7,48.882547792544415,2.343348866283491
2 ROUES,Vélos,8,3,27 RUE DE SAINTONGE Paris 3,48.8592616698624,2.3563586898982303
2 ROUES,Vélos,24,3,36 RUE DE SAINTONGE Paris 3,48.85320115401098,2.3133197711227487
2 ROUES,Vélos,12,7,26 RUE DE LA CHAISE Paris 7,48.851775390019945,2.2895737233949776
2 ROUES,Vélos,11,10,19 RUE YVES TOUDIC Paris 10,48.87100687704414,2.359875051635877
2 ROUES,Vélos,2,12,9 RUE JACQUES HILLAIRET Paris 12,48.86394579795744,2.335678106239903
2 ROUES,Vélos,2,17,5 RUE GERVEX Paris 17,48.83277983228803,2.403039259238291
2 ROUES,Vélos,4,11,1 VLA DU MOULIN DAGOBERT Paris 11,48.85785116928189,2.374387679242578
2 ROUES,Vélos,10,5,111 BD SAINT-MICHEL Paris 5,48.87400718759081,2.277930675967879
2 ROUES,Vélos,14,14,73 RUE PERNETY Paris 14,48.83103878631721,2.337174289611721
2 ROUES,Vélos,8,2,91 RUE D' ABOUKIR Paris 2,48.844879468564535,2.3825993793808946
2 ROUES,Vélos,10,11,3 RUE CHARRIERE Paris 11,48.850879306925265,2.3318420245926186
2 ROUES,Vélos,14,11,2 RUE JAPY Paris 11,48.86618661479147,2.2925287760770248
2 ROUES,Vélos,4,15,103 RUE BRANCION Paris 15,48.85110875751861,2.338732510599556
2 ROUES,Vélos,18,3,1 RUE ROGER VERLOMME Paris 3,48.87763344373616,2.355352231764574
2 ROUES,Vélos,10,11,45 AV PHILIPPE-AUGUSTE Paris 11,48.84096076201775,2.258458331918601
2 ROUES,Vélos,8,20,2 RUE HAXO Paris 20,48.83375049058142,2.318506248018256
2 ROUES,Vélos,6,9,2 RUE MILTON Paris 9,48.82933790029631,2.3537896091498927
2 ROUES,Vélos,6,11,121 RUE SAINT-MAUR Paris 11,48.86624636047853,2.3799340772566415
2 ROUES,Vélos,6,6,34 RUE D' ASSAS Paris 6,48.892316818896845,2.3812996038311627
2 ROUES,Vélos,10,13,16 BD AUGUSTE BLANQUI Paris 13,48.86818984089021,2.3751670808344754
2 ROUES,Vélos,10,19,7 PAS GAUTHIER Paris 19,48.852489803364264,2.3356683042049737
2 ROUES,Vélos,8,13,32 RUE DE LA REINE BLANCHE Paris 13,48.88478996909246,2.3834574183147805
2 ROUES,Vélos,18,16,52 RUE BOISSIERE Paris 16,48.85352276085055,2.3968313828538226
2 ROUES,Vélos,4,17,152 AV DE WAGRAM Paris 17,48.835675604980494,2.289774450125894
2 ROUES,Vélos,2,3,13 RUE PASTOURELLE Paris 3,48.850671856611434,2.3239219058979246
2 ROUES,Vélos,6,3,11 RUE PASTOURELLE Paris 3,48.86342601800698,2.4101087748000265
2 ROUES,Vélos,20,13,11 RUE DE JULIENNE Paris 13,48.88486579427039,2.2925447254287548
2 ROUES,Vélos,22,3,132 RUE VIEILLE DU TEMPLE Paris 3,48.857790996895375,2.2774997886951764
2 ROUES,Vélos,8,1,20 RUE DUPHOT Paris 1,48.85492786055612,2.3625005435219233
2 ROUES,Vélos,10,8,15 RUE DU CHEVALIER DE SAINT-GEORGE Paris 8,48.8781380851082,2.3560758134873248
2 ROUES,Vélos,12,2,116 RUE REAUMUR Paris 2,48.87147098568019,2.357079895577665
2 ROUES,Vélos,14,3,7 RUE DES QUATRE FILS Paris 3,48.88174896760804,2.330536379516199
2 ROUES,Vélos,8,17,33 RUE DE TOCQUEVILLE Paris 17,48.84821641579028,2.3759577334845305
2 ROUES,Vélos,16,14,95 RUE DE LA TOMBE ISSOIRE Paris 14,48.827666320610135,2.3692833926041366
2 ROUES,Vélos,1,7,52 RUE FABERT Paris 7,48.85485315975321,2.378269749407723
2 ROUES,Vélos,12,13,16 RUE BOUSSINGAULT Paris 13,48.864873352823516,2.3940013284813424
2 ROUES,Vélos,4,13, AV LEON BOLLEE Paris 13,48.841955700134136,2.413226346589669
2 ROUES,Vélos,10,20,25 RUE DU CAPITAINE MARCHAL Paris 20,48.88152342597625,2.291438972436279
2 ROUES,Vélos,8,17,7 RUE GUERSANT Paris 17,48.88597293184872,2.326578731564715
2 ROUES,Vélos,4,12,79 BD DE PICPUS Paris 12,48.88567060716489,2.335220556404643
2 ROUES,Vélos,8,17,1 RUE EMILE ALLEZ Paris 17,48.89394186569174,2.349629393603051
2 ROUES,Vélos,10,6, RUE AUGUSTE COMTE Paris 6,48.83669275735288,2.3943910178836436
2 ROUES,Vélos,6,13,74 AV D' IVRY Paris 13,48.88522011842379,2.3805260154705015
2 ROUES,Vélos,4,4,28 PL DES VOSGES Paris 4,48.8386959644462,2.306608417541489
2 ROUES,Vélos,6,17,11 RUE DAUBIGNY Paris 17,48.87462077797222,2.3473989599947322
2 ROUES,Vélos,8,17,9 RUE DAUBIGNY Paris 17,48.844578477431185,2.3213821682474998
2 ROUES,Vélos,4,18,42 RUE JOSEPH DE MAISTRE Paris 18,48.856687912523924,2.405064508050592
2 ROUES,Vélos,32,5,59 RUE DU CARDINAL LEMOINE Paris 5,48.87490920527262,2.341489163642555
2 ROUES,Vélos,8,8,1 RUE DU DOCTEUR LANCEREAUX Paris 8,48.84022791896275,2.3923302435278475
2 ROUES,Vélos,8,8,16 RUE DE LISBONNE Paris 8,48.83849093357443,2.3574637115383545
2 ROUES,Vélos,8,8,1 RUE TREILHARD Paris 8,48.87438468032121,2.358765199282531
2 ROUES,Vélos,12,4,1 RUE DES TOURNELLES Paris 4,48.846858878807474,2.377119725029349
2 ROUES,Vélos,4,5,8 RUE CLAUDE BERNARD Paris 5,48.85547882756088,2.276662513349861
2 ROUES,Vélos,8,8,51 RUE DE LA BIENFAISANCE Paris 8,48.857378671526,2.3733186227274574
2 ROUES,Vélos,8,8,15 RUE DE LA BIENFAISANCE Paris 8,48.885253344735155,2.3447685639217766
2 ROUES,Vélos,12,12,87 AV DU GENERAL MICHEL BIZOT Paris 12,48.865335798008495,2.352588155227755
2 ROUES,Vélos,7,15,6 RUE BOUILLOUX-LAFONT Paris 15,48.855224388589676,2.30826261264772
2 ROUES,Vélos,3,20,56 RUE RAMUS Paris 20,48.85323392304018,2.2793737148042155
2 ROUES,Vélos,2,18,61 BD BARBES Paris 18,48.83658916120173,2.34871274931537
2 ROUES,Vélos,2,13,64 RUE DU MOULIN DES PRES Paris 13,48.82220679623629,2.34222018949967
2 ROUES,Vélos,2,15,18 RUE ALAIN CHARTIER Paris 15,48.88396612762142,2.3845873872580223
2 ROUES,Vélos,4,19,8 RUE BURNOUF Paris 19,48.850552166907555,2.2861688276337198
2 ROUES,Vélos,2,11,6 PL LEON BLUM Paris 11,48.874871256884035,2.3925833148986935
2 ROUES,Vélos,12,2,26 RUE DAUNOU Paris 2,48.87700575327501,2.341002231848729
2 ROUES,Vélos,20,15,36 AV ALBERT BARTHOLOME Paris 15,48.86350267834105,2.3556640180866086
2 ROUES,Vélos,4,18,47 RUE DES SAULES Paris 18,48.82586219528557,2.345439749912147
2 ROUES,Vélos,4,18,88 RUE JOSEPH DE MAISTRE Paris 18,48.85789519276058,2.3693235518914104
2 ROUES,Vélos,12,18,1 RUE LABAT Paris 18,48.865226509449265,2.3951654803611464
2 ROUES,Vélos,7,14,220 AV DU MAINE Paris 14,48.88769530701389,2.3801315485312338
2 ROUES,Vélos,5,15,5 BD LEFEBVRE Paris 15,48.86569673338083,2.3844331207154483
2 ROUES,Vélos,4,13,97 AV DE FRANCE Paris 13,48.87329560153647,2.32233804544852
2 ROUES,Vélos,6,18,40 RUE LEPIC Paris 18,48.826143445639694,2.3715762270511203
2 ROUES,Vélos,16,8,1 RUE DE PENTHIEVRE Paris 8,48.86036749544244,2.326970015155334
2 ROUES,Vélos,24,1,17 BD DE SEBASTOPOL Paris 1,48.85343440835474,2.394685639772927
2 ROUES,Vélos,10,16,17 RUE GROS Paris 16,48.85068228760022,2.3387410991152757
2 ROUES,Vélos,16,16,81 BD SUCHET Paris 16,48.86180008670258,2.2799648147980465
2 ROUES,Vélos,20,16,67 AV MOZART Paris 16,48.830027518807384,2.2932200482937763
2 ROUES,Vélos,5,13,71 AV D' IVRY Paris 13,48.86179197548207,2.372698004889748
2 ROUES,Vélos,24,10,35 RUE DU CHATEAU D'EAU Paris 10,48.88863048860098,2.3277102632922766
2 ROUES,Vélos,28,20,3 PL CARMEN Paris 20,48.87726396983316,2.3563094570182024
2 ROUES,Vélos,4,20,42 RUE RAMPONEAU Paris 20,48.84233863567655,2.2613704079244146
2 ROUES,Vélos,2,19, RUE LOUNES MATOUB Paris 19,48.828954206625006,2.3265252886185315
2 ROUES,Vélos,8,11,104 RUE DE MONTREUIL Paris 11,48.89415220611893,2.3414905224080154
2 ROUES,Vélos,7,9,36 RUE DE MONTHOLON Paris 9,48.87086596608106,2.2846922669224456
2 ROUES,Vélos,10,20,86 AV GAMBETTA Paris 20,48.87708336962331,2.3213500953933197
2 ROUES,Vélos,12,20,161 AV GAMBETTA Paris 20,48.870767502699934,2.3605733176461947
2 ROUES,Vélos,10,1,6 PL DU LOUVRE Paris 1,48.85175503591576,2.3377997185683874
2 ROUES,Vélos,10,7,2 PAS DE LA VISITATION Paris 7,48.84203289906465,2.3415587547147663
2 ROUES,Vélos,8,13,17 AV DE CHOISY Paris 13,48.83991246698458,2.2983134443016846
2 ROUES,Vélos,10,1,5 BD DU PALAIS Paris 1,48.86075619812004,2.3424236332716157
2 ROUES,Vélos,8,3,9 RUE DES ARQUEBUSIERS Paris 3,48.84812555913022,2.3932102105433386
2 ROUES,Vélos,18,10,25 RUE SAINT-VINCENT DE PAUL Paris 10,48.88318670822911,2.2885484367177726
2 ROUES,Vélos,12,10,48 RUE DU FAUBOURG SAINT-DENIS Paris 10,48.85493746325863,2.3404625635724217
2 ROUES,Vélos,10,4,1 BD DU PALAIS Paris 4,48.87120735453021,2.3302247614989167
2 ROUES,Vélos,6,3,5 RUE PERREE Paris 3,48.88263748232089,2.3799880919817213
2 ROUES,Vélos,5,19,59 RUE MANIN Paris 19,48.875951765708,2.359138965449532
2 ROUES,Vélos,8,19,65 RUE MANIN Paris 19,48.86921947895793,2.2918889781135205
2 ROUES,Vélos,16,20,10 RUE LE BUA Paris 20,48.880456300774846,2.3907293736064474
2 ROUES,Vélos,12,9,19 RUE SCRIBE Paris 9,48.88138365634933,2.2947749313953776
2 ROUES,Vélos,14,19,25 RUE DE L' ATLAS Paris 19,48.84038953593148,2.3086919885191426
2 ROUES,Vélos,16,13,19 RUE FERNAND BRAUDEL Paris 13,48.85485483146984,2.305600192922256
2 ROUES,Vélos,10,15,41 RUE DUPLEIX Paris 15,48.83461935385959,2.3101979049145704
2 ROUES,Vélos,14,13,24 RUE DUCHEFDELAVILLE Paris 13,48.8867866420014,2.3232445192786737
2 ROUES,Vélos,10,14,1 RUE JEAN DOLENT Paris 14,48.85780643238541,2.327784525940511
2 ROUES,Vélos,10,14,3 RUE DE L' EURE Paris 14,48.88652308218203,2.3818806387645752
2 ROUES,Vélos,24,12,86 RUE DE CHARENTON Paris 12,48.8470603090638,2.3955961106253274
2 ROUES,Vélos,5,18,13 RUE PIERRE MAUROY Paris 18,48.857342144132716,2.361484973989925
2 ROUES,Vélos,5,18,19 RUE PIERRE MAUROY Paris 18,48.8803549136989,2.3209918444397313
2 ROUES,Vélos,20,11,3 RUE JEAN MACE Paris 11,48.88693968312534,2.317541978211038
2 ROUES,Vélos,32,4,56 RUE DU TEMPLE Paris 4,48.889056582392975,2.3464623781348806
2 ROUES,Vélos,10,7,3 RUE DU MARECHAL HARISPE Paris 7,48.87810051838261,2.403804921106932
2 ROUES,Vélos,2,12,113 RUE DE REUILLY Paris 12,48.884725766391185,2.3925157537313955
2 ROUES,Vélos,10,10,8 BD DE BONNE NOUVELLE Paris 10,48.870479696627704,2.307662126763356
2 ROUES,Vélos,6,2,19 BD MONTMARTRE Paris 2,48.83913995860315,2.2626794958695666
2 ROUES,Vélos,10,2,1 BD MONTMARTRE Paris 2,48.8430376115106,2.2564728138621573
2 ROUES,Vélos,42,5,23 RUE DE PONTOISE Paris 5,48.874118404512345,2.278062999631865
2 ROUES,Vélos,4,15,4 RUE EDMOND ROGER Paris 15,48.87810640259076,2.3562473986292347
2 ROUES,Vélos,10,9,40 RUE LAFFITTE Paris 9,48.85660992134543,2.404630016487764
2 ROUES,Vélos,8,13,8 RUE ALBERT BAYET Paris 13,48.829659211009755,2.332913434233788
2 ROUES,Vélos,3,15,10 RUE GASTON BOISSIER Paris 15,48.83515211394972,2.296258050177731
2 ROUES,Vélos,10,9,1 RUE DE CHATEAUDUN Paris 9,48.85144882102224,2.289671713236398
2 ROUES,Vélos,6,9,57 RUE LA FAYETTE Paris 9,48.835712370019316,2.2867042739152788
2 ROUES,Vélos,10,9,61 RUE LA FAYETTE Paris 9,48.865409782855046,2.272528613667767
2 ROUES,Vélos,12,9,13 PL CHAVARCHE MISSAKIAN Paris 9,48.86414792271086,2.286812061095623
2 ROUES,Vélos,8,17,2 RUE DAVY Paris 17,48.86574517221186,2.3101526483302255
2 ROUES,Vélos,3,17,77 PL DU DOCTEUR FELIX LOBLIGEOIS Paris 17,48.87141254513696,2.2915090808142398
2 ROUES,Vélos,10,12,315 RUE DE CHARENTON Paris 12,48.83921996665016,2.291541085439311
2 ROUES,Vélos,10,3,4 RUE AU MAIRE Paris 3,48.82890975093814,2.2969457418803487
2 ROUES,Vélos,12,12,342 RUE DE CHARENTON Paris 12,48.83604531239335,2.3477887322233775
2 ROUES,Vélos,8,18,31 RUE EUGENE CARRIERE Paris 18,48.85735751426298,2.3031348671878233
2 ROUES,Vélos,10,14,83 PL SAINT-JACQUES Paris 14,48.88230716625328,2.3915254899985046
2 ROUES,Vélos,9,14,6 PL DENFERT-ROCHEREAU Paris 14,48.891141493052906,2.3422257359462617
2 ROUES,Vélos,12,20,37 AV GAMBETTA Paris 20,48.89195844419203,2.347239988725616
2 ROUES,Vélos,26,1,12 RUE DU CHEVALIER DE SAINT-GEORGE Paris 1,48.87341882320683,2.323076568433401
2 ROUES,Vélos,10,20,6 PL AUGUSTE METIVIER Paris 20,48.88476193657015,2.311703281159719
2 ROUES,Vélos,8,8,17 RUE TRONCHET Paris 8,48.85500309962457,2.3860559653649647
2 ROUES,Vélos,30,8,32 PL DE LA MADELEINE Paris 8,48.87333063079363,2.3380772320421213
2 ROUES,Vélos,10,5,25 RUE DES FEUILLANTINES Paris 5,48.82967841729688,2.3303380717909
2 ROUES,Vélos,8,5,121 BD SAINT-MICHEL Paris 5,48.85907786671111,2.330548881585241
2 ROUES,Vélos,18,18,33 RUE GANNERON Paris 18,48.87151640858189,2.3673726103706922
2 ROUES,Vélos,4,20,22 RUE BISSON Paris 20,48.836103725066636,2.405882089095648
2 ROUES,Vélos,26,3,74 RUE BEAUBOURG Paris 3,48.851669832535364,2.319392974715891
2 ROUES,Vélos,2,17,9 AV DE CLICHY Paris 17,48.883121703265154,2.3077488087309597
2 ROUES,Vélos,20,4,22 PL DES VOSGES Paris 4,48.852375386670694,2.3680989244355115
2 ROUES,Vélos,5,10,12 RUE YVES TOUDIC Paris 10,48.840348046091115,2.394938825916206
2 ROUES,Vélos,8,18,97 RUE PHILIPPE DE GIRARD Paris 18,48.84067481830028,2.362223932932974
2 ROUES,Vélos,10,9,55 RUE NOTRE-DAME DE LORETTE Paris 9,48.87880616255975,2.350660716212916
2 ROUES,Vélos,8,17,1 RUE JEAN-BAPTISTE DUMAS Paris 17,48.834532713521206,2.331047770929458
2 ROUES,Vélos,8,13,7 RUE COYPEL Paris 13,48.876105773248206,2.282303214914656
2 ROUES,Vélos,10,9,13 RUE BERGERE Paris 9,48.893855977652635,2.3349841893951435
2 ROUES,Vélos,8,4,1 RUE DE BROSSE Paris 4,48.88196834433229,2.3034744066124886
2 ROUES,Vélos,10,7, PL VAUBAN Paris 7,48.82234017234235,2.3278557138629314
2 ROUES,Vélos,10,7, PL VAUBAN Paris 7,48.89205820997205,2.348854706072692
2 ROUES,Vélos,10,17,87 AV DE SAINT-OUEN Paris 17,48.83552189463668,2.3258935988702416
2 ROUES,Vélos,8,18,39 AV DE SAINT-OUEN Paris 18,48.889692086369294,2.3675746241877804
2 ROUES,Vélos,10,11,27 RUE NEUVE DES BOULETS Paris 11,48.87749453106664,2.409946594864169
2 ROUES,Vélos,2,10,9 RUE D' ALSACE Paris 10,48.84888243616281,2.2649522399740705
2 ROUES,Vélos,2,10,11 RUE D' ALSACE Paris 10,48.86055008777922,2.3883735174487017
2 ROUES,Vélos,5,14,31 RUE DU FAUBOURG SAINT-JACQUES Paris 14,48.85085936504968,2.262190116278508
2 ROUES,Vélos,6,13,32 RUE DE L' ESPERANCE Paris 13,48.87080882102936,2.278860621928154
2 ROUES,Vélos,10,13,41 RUE JEANNE D'ARC Paris 13,48.84967824026768,2.346616566251046
2 ROUES,Vélos,8,20,31 RUE DU CAPITAINE MARCHAL Paris 20,48.8722606529043,2.3253535281099493
2 ROUES,Vélos,14,8,61 RUE DE MONCEAU Paris 8,48.8777330757579,2.385540268412526
2 ROUES,Vélos,8,17,53 RUE BAYEN Paris 17,48.851672296828816,2.411086557484719
2 ROUES,Vélos,34,15,23 RUE LINOIS Paris 15,48.89407010695682,2.3835510298514406
2 ROUES,Vélos,3,17,2 SQ CLAUDE DEBUSSY Paris 17,48.857134784483385,2.3008360699961963
2 ROUES,Vélos,5,16,47 RUE DES BELLES FEUILLES Paris 16,48.87077873940483,2.34316560661544
2 ROUES,Vélos,14,18,40 RUE DU RUISSEAU Paris 18,48.889795872270405,2.3027998563405356
2 ROUES,Vélos,8,15,2 RUE DES BERGERS Paris 15,48.85186908681863,2.259857883848665
2 ROUES,Vélos,8,20,2 RUE DU GUIGNIER Paris 20,48.850077614086246,2.3520914879793957
2 ROUES,Vélos,7,10,53 BD DE MAGENTA Paris 10,48.869009457334975,2.2760439930225616
2 ROUES,Vélos,4,15,37 PL DU GENERAL MONCLAR Paris 15,48.827699130843676,2.3798191594206446
2 ROUES,Vélos,8,18,18 RUE BOINOD Paris 18,48.88166205153969,2.3089612728164153
2 ROUES,Vélos,4,1,14 RUE DES MOULINS Paris 1,48.82254626253467,2.3282124175437593
2 ROUES,Vélos,24,17,52 RUE DE SAUSSURE Paris 17,48.844352689551556,2.2845418880946218
2 ROUES,Vélos,5,19,88 QU DE LA LOIRE Paris 19,48.8527989211864,2.411250183474777
2 ROUES,Vélos,8,16,37 RUE CORTAMBERT Paris 16,48.86899705389848,2.2932673637734324
2 ROUES,Vélos,8,15, RUE DE LA SAIDA Paris 15,48.84795321181026,2.3121330732267213
2 ROUES,Vélos,4,8,67 BD DE COURCELLES Paris 8,48.87629328537044,2.4063084234795973
2 ROUES,Vélos,8,10,64 BD DE MAGENTA Paris 10,48.83392125877134,2.3997477585258693
2 ROUES,Vélos,10,15,12 RUE GEORGES DUHAMEL Paris 15,48.87047761443581,2.34481135687154
2 ROUES,Vélos,48,3,105 RUE VIEILLE DU TEMPLE Paris 3,48.84334732304873,2.3425793136198703
2 ROUES,Vélos,5,15,98 RUE D' ALLERAY Paris 15,48.8593186904141,2.347171339685844
2 ROUES,Vélos,16,14,36 RUE PERNETY Paris 14,48.855119057257184,2.3402053219927046
2 ROUES,Vélos,4,10,8 RUE PIERRE DUPONT Paris 10,48.872212427713094,2.2941073594404657
2 ROUES,Vélos,10,1,1 RUE DE L' AMIRAL DE COLIGNY Paris 1,48.8846289206703,2.2986003137103053
2 ROUES,Vélos,4,13,51 BD ARAGO Paris 13,48.82296398790935,2.3242442036317907
2 ROUES,Vélos,4,15,26 RUE DE LA PROCESSION Paris 15,48.82843607756963,2.345747257565166
2 ROUES,Vélos,4,10,9 COUR DES PETITES ECURIES Paris 10,48.83136415419645,2.3736449220315525
2 ROUES,Vélos,5,14,11 RUE LEOPOLD ROBERT Paris 14,48.87825380243996,2.382761467634061
2 ROUES,Vélos,8,17,11 RUE MARIOTTE Paris 17,48.8682485455147,2.3950871020920808
2 ROUES,Vélos,22,15,24 RUE DANIEL STERN Paris 15,48.85448314417035,2.309539793263768
2 ROUES,Vélos,2,19,14 RUE CAROLUS DURAN Paris 19,48.853056844498866,2.407874801357593
2 ROUES,Vélos,10,7,26 RUE COGNACQ-JAY Paris 7,48.898979086653696,2.3389832413934197
2 ROUES,Vélos,6,15,38 RUE DU HAMEAU Paris 15,48.868968835062,2.283803161469771
2 ROUES,Vélos,20,11, RUE DU FAUBOURG DU TEMPLE Paris 11,48.8759909901114,2.3073065995413415
2 ROUES,Vélos,4,19,9 RUE MATHIS Paris 19,48.82618238299708,2.339267662325897
2 ROUES,Vélos,10,20,8 RUE FERDINAND GAMBON Paris 20,48.89026724511698,2.3638938435326846
2 ROUES,Vélos,5,11,60 RUE DE LA FOLIE-REGNAULT Paris 11,48.88630976575295,2.356316310775376
2 ROUES,Vélos,10,17,2 RUE NOLLET Paris 17,48.86622767999703,2.274155619981589
2 ROUES,Vélos,4,6,79 RUE NOTRE-DAME DES CHAMPS Paris 6,48.840340223114,2.360051968102149
2 ROUES,Vélos,28,10,2 RUE DES PETITES ECURIES Paris 10,48.83824920735374,2.2938877058431366
2 ROUES,Vélos,3,10,77 BD DE MAGENTA Paris 10,48.84901559254504,2.3266823298435884
2 ROUES,Vélos,5,12,95 RUE DE REUILLY Paris 12,48.82115630921001,2.367617897907805
2 ROUES,Vélos,17,15,53 RUE FONDARY Paris 15,48.87295033599403,2.375761451858804
2 ROUES,Vélos,5,5,23 RUE SAINT-MEDARD Paris 5,48.86697877408041,2.361427891344081
2 ROUES,Vélos,16,7,7 RUE DUVIVIER Paris 7,48.850934875195335,2.2717812211389994
2 ROUES,Vélos,22,15,4 RUE DU BOCAGE Paris 15,48.87687474918614,2.3405420803005885
2 ROUES,Vélos,8,11,138 BD RICHARD LENOIR Paris 11,48.88443229953165,2.3171710208270837
2 ROUES,Vélos,8,5,17 RUE DU FER A MOULIN Paris 5,48.82649182703395,2.3133463557849034
2 ROUES,Vélos,11,11,3 RUE JACQUARD Paris 11,48.88668688903131,2.3145147421378014
2 ROUES,Vélos,5,13,58 RUE DU CHEVALERET Paris 13,48.83520814495413,2.3205527633958742
2 ROUES,Vélos,26,4,75 RUE DU CLOITRE SAINT-MERRI Paris 4,48.857168853241944,2.371322150136841
2 ROUES,Vélos,7,15, QU ANDRE CITROEN Paris 15,48.83445084310475,2.4060381596353215
2 ROUES,Vélos,6,17,16 RUE D' ARMAILLE Paris 17,48.885257636346736,2.3052879397769046
2 ROUES,Vélos,8,17, RUE LE CHATELIER Paris 17,48.82970453640761,2.3791766412996256
2 ROUES,Vélos,8,17,44 RUE DAUTANCOURT Paris 17,48.83850223714534,2.412643760483014
2 ROUES,Vélos,11,12,72 RUE CROZATIER Paris 12,48.87539516652075,2.367482835168426
2 ROUES,Vélos,16,13,109 BD MASSENA Paris 13,48.88258551200394,2.308623769970265
2 ROUES,Vélos,8,13,60 BD KELLERMANN Paris 13,48.82914398649715,2.3610560352011816
2 ROUES,Vélos,8,9,30 RUE BLANCHE Paris 9,48.85692662514128,2.4098325537066696
2 ROUES,Vélos,6,14,81 BD BRUNE Paris 14,48.84703489630855,2.3760068549219477
2 ROUES,Vélos,8,11,17 CITE JOLY Paris 11,48.84891716310715,2.3202695444225125
2 ROUES,Vélos,14,17,38 RUE JACQUES IBERT Paris 17,48.87998602492691,2.352865042443442
2 ROUES,Vélos,5,17,88 RUE NOLLET Paris 17,48.845908430774344,2.34016850531229
2 ROUES,Vélos,4,18,30 BD DE LA CHAPELLE Paris 18,48.8848397490829,2.3357129788024986
2 ROUES,Vélos,12,12,2 RUE EMILIO CASTELAR Paris 12,48.82827465594386,2.323508438224159
2 ROUES,Vélos,7,12,24 AV DU GENERAL MICHEL BIZOT Paris 12,48.85267681908483,2.290426216702328
2 ROUES,Vélos,9,15,37 RUE DE LOURMEL Paris 15,48.83945937121049,2.2614179937897942
2 ROUES,Vélos,5,7,67 RUE DE L' UNIVERSITE Paris 7,48.85156045164962,2.349945633327971
2 ROUES,Vélos,28,2,62 RUE LEOPOLD BELLAN Paris 2,48.82831691257291,2.363221372321759
2 ROUES,Vélos,6,9,25 RUE LAMARTINE Paris 9,48.83930072744055,2.2758810654856143
2 ROUES,Vélos,4,16,8 RUE DE LUBECK Paris 16,48.84016486195409,2.2904082621535715
2 ROUES,Vélos,4,20,54 RUE DE LA BIDASSOA Paris 20,48.84072640688467,2.2883020592851455
2 ROUES,Vélos,12,14,12 RUE CABANIS Paris 14,48.85493789020829,2.368077189176961
2 ROUES,Vélos,6,11,114 RUE AMELOT Paris 11,48.89337443651745,2.3630678584693894
2 ROUES,Vélos,6,12, RUE DU GENERAL ARCHINARD Paris 12,48.88090719046253,2.299033620213159
2 ROUES,Vélos,5,12,13 AV EMILE LAURENT Paris 12,48.879289878713166,2.287407585596586
2 ROUES,Vélos,6,15,49 RUE CAMBRONNE Paris 15,48.84287648945381,2.397279240671472
2 ROUES,Vélos,4,10,80 BD DE MAGENTA Paris 10,48.858051547160265,2.326957619530086
2 ROUES,Vélos,8,19,40 RUE D' HAUTPOUL Paris 19,48.81883934012337,2.3297290896897174
2 ROUES,Vélos,3,19,39 RUE ARMAND CARREL Paris 19,48.85045375023613,2.3877761588311195
2 ROUES,Vélos,15,14,101 BD ARAGO Paris 14,48.8411661477935,2.255084004938217
2 ROUES,Vélos,16,11,129 BD DE MENILMONTANT Paris 11,48.83541687748755,2.4084303683137205
2 ROUES,Vélos,5,12,76 BD DE PICPUS Paris 12,48.84923271698432,2.345154060874607
2 ROUES,Vélos,20,15,71 RUE LECOURBE Paris 15,48.853574390895616,2.370561616854393
2 ROUES,Vélos,4,10,35 RUE DE LA GRANGE AUX BELLES Paris 10,48.88601614091133,2.3701168872481975
2 ROUES,Vélos,6,15,56 RUE MADEMOISELLE Paris 15,48.85555779383879,2.37529273962905
2 ROUES,Vélos,10,14,1 RUE DU LUNAIN Paris 14,48.82023149823118,2.339582577639639
2 ROUES,Vélos,14,18,102 RUE DOUDEAUVILLE Paris 18,48.83001184456509,2.296114063415876
2 ROUES,Vélos,5,17,29 RUE DU DOCTEUR HEULIN Paris 17,48.88392557074841,2.346996064725285
2 ROUES,Vélos,21,11,44 RUE JEAN-PIERRE TIMBAUD Paris 11,48.88722094980602,2.3947268466216474
2 ROUES,Vélos,10,20,79 RUE DES GRANDS CHAMPS Paris 20,48.858057927972915,2.309478413827856
2 ROUES,Vélos,16,20, BD MORTIER Paris 20,48.82205450577535,2.3266339519273065
2 ROUES,Vélos,5,10,17 RUE DES RECOLLETS Paris 10,48.85141343526741,2.390737460776941
2 ROUES,Vélos,4,15,5 BD LEFEBVRE Paris 15,48.857107498053665,2.399805367447465
2 ROUES,Vélos,6,18,19 BD BARBES Paris 18,48.87419342451516,2.3099577902210306
2 ROUES,Vélos,6,7,199 BD SAINT-GERMAIN Paris 7,48.86746987129866,2.346108619055207
2 ROUES,Vélos,14,20,156 BD DAVOUT Paris 20,48.89124409038374,2.3434427534498226
2 ROUES,Vélos,1,7,55 QU JACQUES CHIRAC Paris 7,48.852440164954345,2.365997176872615
2 ROUES,Vélos,16,13,67 RUE DUNOIS Paris 13,48.855109960988955,2.3396033801094727
2 ROUES,Vélos,4,4,8 RUE DE JARENTE Paris 4,48.8479053230698,2.289998519602608
